FigS2b_RealIntensity_x,FigS2b_RealIntensity_y,FigS2b_RealIntensity_yerr,FigS2b_TargetIntensity_x,FigS2b_TargetIntensity_y,FigS2c_RealPhase_x,FigS2c_RealPhase_y,FigS2c_RealPhase_yerr,FigS2c_TargetPhase_x,FigS2c_TargetPhase_y
,,,0.1478516466317895,0.02541813923067148,,,,0.1478516466317895,0.018579326691729195
,,,0.14909409744382138,0.02635969235016044,,,,0.14909409744382138,0.018611004359058454
,,,0.15033654825585321,0.027433786613945764,,,,0.15033654825585321,0.018642878699514285
,,,0.15157899906788508,0.02852932945328453,,,,0.15157899906788508,0.01867521338553061
,,,0.15282144987991692,0.02964632086817676,,,,0.15282144987991692,0.01870828986892512
,,,0.15406390069194875,0.030784760858622452,,,,0.15406390069194875,0.01874240747717741
,,,0.1553063515039806,0.03194464942462159,,,,0.1553063515039806,0.018777883487371562
,,,0.15654880231601243,0.0331259865661742,,,,0.15654880231601243,0.018815053177955145
,,,0.1577912531280443,0.03432877228328024,,,,0.1577912531280443,0.018854269858484752
,,,0.15903370394007613,0.035553006575939766,,,,0.15903370394007613,0.018895904877544927
,,,0.160276154752108,0.03679868944415274,,,,0.160276154752108,0.018940347609044176
,,,0.16151860556413983,0.03808648229271072,,,,0.16151860556413983,0.018988005417107365
,,,0.16276105637617166,0.039537197672710536,,,,0.16276105637617166,0.019039303599799218
,,,0.1640035071882035,0.04101502796041973,,,,0.1640035071882035,0.01909468531192818
,,,0.16524595800023534,0.04251997315583832,,,,0.16524595800023534,0.019154611467193997
,,,0.1664884088122672,0.04405203325896626,,,,0.1664884088122672,0.01921956061995575
,,,0.16773085962429904,0.045611208269803534,,,,0.16773085962429904,0.019290028826910076
,,,0.1689733104363309,0.047197498188350194,,,,0.1689733104363309,0.019366529488981505
,,,0.17021576124836274,0.0488109030146062,,,,0.17021576124836274,0.019449593173738667
,,,0.17145821206039458,0.05045142274857158,,,,0.17145821206039458,0.019539767418661348
,,,0.1727006628724264,0.052119057390246255,,,,0.1727006628724264,0.019637616515593984
,,,0.17394311368445825,0.053840319189037665,,,,0.17394311368445825,0.019743721276731487
,,,0.17518556449649011,0.05575517293242235,,,,0.17518556449649011,0.019858678782492725
,,,0.17642801530852195,0.05770348557691774,,,,0.17642801530852195,0.01998310211164643
,,,0.17767046612055382,0.05968525712252375,,,,0.17767046612055382,0.020117620054062632
,,,0.17891291693258565,0.06170048756924057,,,,0.17891291693258565,0.020262876806471115
,,,0.1801553677446175,0.06374917691706804,,,,0.1801553677446175,0.020419531651616044
,,,0.18139781855664933,0.06583132516600615,,,,0.18139781855664933,0.0205882586212031
,,,0.18264026936868116,0.06794693231605503,,,,0.18264026936868116,0.020769746143042226
,,,0.18388272018071303,0.07009599836721457,,,,0.18388272018071303,0.020964696672795526
